Panjang HURI;HURI;Diagnosis;Utilitas;Support
4;Umur sekitar 51-58 tahun, BMI_Obesitas, Aktif berkegiatan fisik, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;21773,62;8
3;Tidak aktif berkegiatan fisik, Prahipertensi, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;21747,1;8
3;Tidak aktif berkegiatan fisik, Prahipertensi, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;21690,33;8
4;Umur sekitar 46-53 tahun, Prahipertensi, Aktif berkegiatan fisik, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;21683,44;8
3;BMI_Normal, Aktif berkegiatan fisik, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;21633,16;8
3;BMI_Normal, Aktif berkegiatan fisik, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;21535,72;8
4;Umur sekitar 51-58 tahun, BMI_Obesitas, Aktif berkegiatan fisik, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;21370,4;8
4;Umur sekitar 46-53 tahun, Prahipertensi, Aktif berkegiatan fisik, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;21227,76;8
3;Tidak aktif berkegiatan fisik, Prahipertensi, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;21200,85;8
3;Tidak aktif berkegiatan fisik, Prahipertensi, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;21186,82;8
3;BMI_Obesitas_II, Kolestrol normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;21151,44;8
4;Hipertensi tingkat 1, Perempuan, Kolestrol normal, Aktif berkegiatan fisik;berpotensi memiliki penyakit kardiovaskular;21123,55;8
4;Umur sekitar 46-53 tahun, Perempuan, Aktif berkegiatan fisik, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;20989,55;8
3;Umur lebih dari 60 tahun, Kolestrol normal, Aktif berkegiatan fisik;berpotensi memiliki penyakit kardiovaskular;20958,72;8
3;BMI_Obesitas_II, Kolestrol normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;20787,48;8
4;Tekanan darah normal, Perempuan, Aktif berkegiatan fisik, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;20757,42;8
4;BMI_Obesitas, Laki-Laki, Aktif berkegiatan fisik, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;20477,74;8
4;Umur sekitar 55-63 tahun, Prahipertensi, Perempuan, Aktif berkegiatan fisik;berpotensi memiliki penyakit kardiovaskular;20447,9;8
4;BMI_Obesitas_II, Prahipertensi, Kolestrol normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;20393,21;8
4;Laki-Laki, Prahipertensi, Kolestrol normal, Aktif berkegiatan fisik;berpotensi memiliki penyakit kardiovaskular;20331,18;8
3;BMI_Obesitas_II, Kolestrol normal, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;20196,4;8
4;BMI_Obesitas, Laki-Laki, Aktif berkegiatan fisik, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;20180,01;8
3;BMI_Overweight, Aktif berkegiatan fisik, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;20136,84;8
4;Umur sekitar 46-53 tahun, Perempuan, Aktif berkegiatan fisik, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;20064,85;8
4;Umur sekitar 51-58 tahun, BMI_Obesitas, Kolestrol normal, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;20004,45;8
4;BMI_Obesitas_II, Prahipertensi, Kolestrol normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;19949,26;8
4;Umur sekitar 51-58 tahun, BMI_Obesitas, Aktif berkegiatan fisik, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;19944,86;8
3;BMI_Overweight, Aktif berkegiatan fisik, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;19691,96;8
4;Tekanan darah normal, Perempuan, Aktif berkegiatan fisik, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;19690,36;8
5;Umur sekitar 51-58 tahun, Prahipertensi, Perempuan, Kolestrol normal, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;19634,26;8
4;BMI_Obesitas, Laki-Laki, Aktif berkegiatan fisik, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;19598,96;8
4;BMI_Obesitas_II, Prahipertensi, Kolestrol normal, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;19494,17;8
5;Umur sekitar 55-63 tahun, Perempuan, Prahipertensi, Aktif berkegiatan fisik, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;19483,16;8
4;Umur sekitar 51-58 tahun, BMI_Obesitas, Kolestrol normal, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;19483,05;8
3;Tidak aktif berkegiatan fisik, Prahipertensi, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;19347,15;8
5;Umur sekitar 55-63 tahun, Perempuan, Prahipertensi, Aktif berkegiatan fisik, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;19263,3;8
4;Hipertensi tingkat 1, BMI_Obesitas_II, Perempuan, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;19260,09;8
4;BMI_Normal, Prahipertensi, Aktif berkegiatan fisik, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;19042,3;8
4;BMI_Normal, Prahipertensi, Aktif berkegiatan fisik, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;18663,95;8
4;BMI_Obesitas, Laki-Laki, Aktif berkegiatan fisik, Prahipertensi;tidak berpotensi memiliki penyakit kardiovaskular;18605,25;8
4;Umur sekitar 51-58 tahun, Laki-Laki, Prahipertensi, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;18583,44;8
4;Umur sekitar 51-58 tahun, Laki-Laki, Prahipertensi, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;18496,16;8
3;BMI_Obesitas_II, Kolestrol normal, Aktif berkegiatan fisik;tidak berpotensi memiliki penyakit kardiovaskular;18312,48;8
4;BMI_Obesitas_II, Perempuan, Kolestrol normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;18139,6;8
4;BMI_Normal, Prahipertensi, Aktif berkegiatan fisik, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;18134,34;8
4;BMI_Normal, Prahipertensi, Aktif berkegiatan fisik, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;18120;8
4;Umur sekitar 51-58 tahun, Laki-Laki, Prahipertensi, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;18073,44;8
4;BMI_Obesitas_II, Perempuan, Kolestrol normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;17952,66;8
5;Umur sekitar 51-58 tahun, BMI_Obesitas, Prahipertensi, Aktif berkegiatan fisik, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;17752,56;8
4;BMI_Obesitas_II, Prahipertensi, Kolestrol normal, Aktif berkegiatan fisik;tidak berpotensi memiliki penyakit kardiovaskular;17740,14;8
4;Prahipertensi, Perempuan, Kolestrol normal, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;44619,54;7
4;Prahipertensi, Perempuan, Kolestrol normal, Aktif berkegiatan fisik;berpotensi memiliki penyakit kardiovaskular;35315,89;7
4;Umur sekitar 51-58 tahun, Perempuan, Aktif berkegiatan fisik, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;33604,84;7
4;Umur sekitar 51-58 tahun, Prahipertensi, Kolestrol normal, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;28911,56;7
5;Umur sekitar 51-58 tahun, Perempuan, Prahipertensi, Aktif berkegiatan fisik, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;25697,52;7
3;BMI_Obesitas_II, Perempuan, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;25356,96;7
4;BMI_Overweight, Perempuan, Aktif berkegiatan fisik, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;23960,16;7
4;BMI_Overweight, Perempuan, Aktif berkegiatan fisik, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;23956,94;7
5;BMI_Obesitas, Perempuan, Prahipertensi, Aktif berkegiatan fisik, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;23926,37;7
4;BMI_Overweight, Perempuan, Aktif berkegiatan fisik, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;22567,4;7
4;Umur sekitar 55-63 tahun, Prahipertensi, Perempuan, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;21715,5;7
4;Umur sekitar 55-63 tahun, Perempuan, Kolestrol normal, Aktif berkegiatan fisik;tidak berpotensi memiliki penyakit kardiovaskular;20805,87;7
5;Umur sekitar 51-58 tahun, Prahipertensi, Perempuan, Kolestrol normal, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;20677,16;7
4;BMI_Obesitas_II, Kolestrol normal, Perempuan, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;20556,7;7
5;Umur sekitar 51-58 tahun, Prahipertensi, Perempuan, Kolestrol normal, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;20526,66;7
4;BMI_Obesitas, Perempuan, Kolestrol normal, Aktif berkegiatan fisik;berpotensi memiliki penyakit kardiovaskular;19912,42;7
4;Umur sekitar 55-63 tahun, Kolestrol normal, Perempuan, Aktif berkegiatan fisik;berpotensi memiliki penyakit kardiovaskular;19672,9;7
4;Umur sekitar 51-58 tahun, BMI_Obesitas, Kolestrol normal, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;19378,91;7
5;BMI_Overweight, Perempuan, Prahipertensi, Aktif berkegiatan fisik, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;17935,05;7
5;BMI_Overweight, Perempuan, Prahipertensi, Aktif berkegiatan fisik, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;17930,05;7
4;BMI_Overweight, Perempuan, Aktif berkegiatan fisik, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;21864,99;6
2;Kolestrol normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;93939;4
3;Prahipertensi, Kolestrol normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;92891,52;4
3;Prahipertensi, Kolestrol normal, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;91940,46;4
3;Prahipertensi, Kolestrol normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;89558,71;4
3;Aktif berkegiatan fisik, Kolestrol normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;85646,52;4
3;Aktif berkegiatan fisik, Kolestrol normal, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;84667,68;4
3;Aktif berkegiatan fisik, Kolestrol normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;82717,16;4
4;Prahipertensi, Aktif berkegiatan fisik, Kolestrol normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;80364,82;4
4;Prahipertensi, Aktif berkegiatan fisik, Kolestrol normal, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;79758,59;4
4;Prahipertensi, Aktif berkegiatan fisik, Kolestrol normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;77259,19;4
3;Perempuan, Kolestrol normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;73544,64;4
3;Perempuan, Kolestrol normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;73295,76;4
2;Kolestrol normal, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;73112;4
3;Perempuan, Kolestrol normal, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;71029,06;4
4;Perempuan, Prahipertensi, Kolestrol normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;68538,43;4
4;Perempuan, Prahipertensi, Kolestrol normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;68252,54;4
4;Perempuan, Prahipertensi, Kolestrol normal, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;66099,5;4
2;Aktif berkegiatan fisik, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;64654,8;4
3;Kolestrol normal, Aktif berkegiatan fisik, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;64519,44;4
4;Perempuan, Aktif berkegiatan fisik, Kolestrol normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;64310,06;4
4;Perempuan, Aktif berkegiatan fisik, Kolestrol normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;64082,14;4
3;Kolestrol normal, Aktif berkegiatan fisik, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;62665,4;4
3;Kolestrol normal, Aktif berkegiatan fisik, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;62326,36;4
4;Perempuan, Aktif berkegiatan fisik, Kolestrol normal, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;62060,64;4
3;Prahipertensi, Aktif berkegiatan fisik, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;56382,46;4
5;Perempuan, Prahipertensi, Aktif berkegiatan fisik, Kolestrol normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;56361,21;4
3;Perempuan, Aktif berkegiatan fisik, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;56356,44;4
5;Perempuan, Prahipertensi, Aktif berkegiatan fisik, Kolestrol normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;56105,57;4
3;Perempuan, Aktif berkegiatan fisik, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;55944,4;4
3;Prahipertensi, Aktif berkegiatan fisik, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;54971,02;4
5;Perempuan, Prahipertensi, Aktif berkegiatan fisik, Kolestrol normal, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;54320,28;4
2;Aktif berkegiatan fisik, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;51945,88;4
2;Kolestrol normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;50090;4
3;Prahipertensi, Aktif berkegiatan fisik, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;50025,28;4
3;Perempuan, Aktif berkegiatan fisik, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;48740,18;4
4;Prahipertensi, Perempuan, Aktif berkegiatan fisik, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;48617,72;4
4;Prahipertensi, Perempuan, Aktif berkegiatan fisik, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;48204;4
4;Prahipertensi, Kolestrol normal, Aktif berkegiatan fisik, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;48184,95;4
3;Umur sekitar 51-58 tahun, Kolestrol normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;47594,17;4
4;Perempuan, Kolestrol normal, Aktif berkegiatan fisik, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;47393,62;4
4;Perempuan, Kolestrol normal, Aktif berkegiatan fisik, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;47126,34;4
4;Prahipertensi, Kolestrol normal, Aktif berkegiatan fisik, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;46898,32;4
3;Umur sekitar 51-58 tahun, Kolestrol normal, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;46861,17;4
4;Prahipertensi, Kolestrol normal, Aktif berkegiatan fisik, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;46511,55;4
3;Umur sekitar 51-58 tahun, Kolestrol normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;45859,87;4
4;Perempuan, Kolestrol normal, Aktif berkegiatan fisik, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;44733,16;4
4;Umur sekitar 51-58 tahun, Prahipertensi, Kolestrol normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;43945,16;4
4;Umur sekitar 51-58 tahun, Prahipertensi, Kolestrol normal, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;43359,8;4
4;Umur sekitar 51-58 tahun, Prahipertensi, Kolestrol normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;42238,48;4
4;Prahipertensi, Perempuan, Aktif berkegiatan fisik, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;42162,65;4
3;Hipertensi tingkat 1, Aktif berkegiatan fisik, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;41324,75;4
3;Umur sekitar 51-58 tahun, Aktif berkegiatan fisik, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;41288,52;4
3;BMI_Obesitas, Kolestrol normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;41196,6;4
4;BMI_Obesitas, Prahipertensi, Kolestrol normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;41129,67;4
4;BMI_Obesitas, Prahipertensi, Kolestrol normal, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;40957,67;4
3;BMI_Obesitas, Kolestrol normal, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;40792,6;4
4;Umur sekitar 51-58 tahun, Perempuan, Kolestrol normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;40697,15;4
4;Umur sekitar 51-58 tahun, Perempuan, Kolestrol normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;40632,08;4
4;Umur sekitar 51-58 tahun, Aktif berkegiatan fisik, Kolestrol normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;40368,9;4
3;Umur sekitar 51-58 tahun, Aktif berkegiatan fisik, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;40171,9;4
4;Umur sekitar 51-58 tahun, Aktif berkegiatan fisik, Kolestrol normal, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;39899,63;4
3;BMI_Obesitas, Kolestrol normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;39889,52;4
3;Hipertensi tingkat 1, Aktif berkegiatan fisik, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;39879,47;4
4;BMI_Obesitas, Prahipertensi, Kolestrol normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;39590,79;4
4;Umur sekitar 51-58 tahun, Perempuan, Kolestrol normal, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;39194,36;4
4;Umur sekitar 51-58 tahun, Aktif berkegiatan fisik, Kolestrol normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;38762,17;4
3;Laki-Laki, Bukan perokok aktif, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;37884;4
4;Laki-Laki, Prahipertensi, Aktif berkegiatan fisik, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;37863,4;4
4;Laki-Laki, Prahipertensi, Aktif berkegiatan fisik, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;37512,23;4
4;Laki-Laki, Prahipertensi, Aktif berkegiatan fisik, Kolestrol normal;tidak berpotensi memiliki penyakit kardiovaskular;37067,75;4
4;BMI_Obesitas, Perempuan, Kolestrol normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;36851,9;4
4;BMI_Obesitas, Perempuan, Kolestrol normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;36638,09;4
3;Umur sekitar 51-58 tahun, Aktif berkegiatan fisik, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;36568,71;4
3;Hipertensi tingkat 1, Aktif berkegiatan fisik, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;36513,14;4
3;Laki-Laki, Bukan perokok aktif, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;36100;4
3;Umur sekitar 55-63 tahun, Aktif berkegiatan fisik, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;36071,03;4
4;BMI_Obesitas, Aktif berkegiatan fisik, Kolestrol normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;35884,8;4
5;Umur sekitar 51-58 tahun, Prahipertensi, Aktif berkegiatan fisik, Kolestrol normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;35870,48;4
4;BMI_Obesitas, Aktif berkegiatan fisik, Kolestrol normal, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;35663,96;4
5;Umur sekitar 51-58 tahun, Prahipertensi, Aktif berkegiatan fisik, Kolestrol normal, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;35568,6;4
